Línea,Código Equipo,Equipo,Orden,Desc. Orden,Descripción,Duración,revisado tiempo,revisado presupuesto,revisado repuestos,revisado repuestos programador,aprobacion programador,correo de programador,correo de planeador,Completado,Observaciones,Fecha Programada,imagen_observacion
LINEA DE ENVASADO JUGOS HIT RETORNABLE,548781,ENFARDADORA,13354892,Inspección semanal enfardadora nhf,Revision del funcionamiento cilindros neumáticos del puente de botella.,"0,025",,,,,,,,,,,
LINEA DE ENVASADO JUGOS HIT RETORNABLE,548781,ENFARDADORA,13354892,Inspección semanal enfardadora nhf,Funcionamiento variadores de frecuencia,"0,025",,,,,,,,,,,
LINEA DE ENVASADO JUGOS HIT RETORNABLE,548781,ENFARDADORA,13354892,Inspección semanal enfardadora nhf,Estado de guías de entrada y juegos de manejo.,"0,025",,,,,,,,,,,
LINEA DE ENVASADO JUGOS HIT RETORNABLE,548781,ENFARDADORA,13354892,Inspección semanal enfardadora nhf,Revisión limpieza extractor IO climatizador tablero eléctrico,"0,025",,,,,,,,,,,
LINEA DE ENVASADO JUGOS HIT RETORNABLE,548781,ENFARDADORA,13354892,Inspección semanal enfardadora nhf,Funcionamiento de bomba de lubricación.,"0,025",,,,,,,,,,,
LINEA DE ENVASADO JUGOS HIT RETORNABLE,548781,ENFARDADORA,13354892,Inspección semanal enfardadora nhf,"Estado de cadenas, ejes, piñones y chumaceras.","0,025",,,,,,,,,,,
LINEA DE ENVASADO JUGOS HIT RETORNABLE,548781,ENFARDADORA,13354892,Inspección semanal enfardadora nhf,Inspeccion del estado de cuchilla de corte.,"0,025",,,,,,,,,,,
LINEA DE ENVASADO JUGOS HIT RETORNABLE,548781,ENFARDADORA,13354892,Inspección semanal enfardadora nhf,Sistema de embrague y freno.,"0,025",,,,,,,,,,,
LINEA DE ENVASADO JUGOS HIT RETORNABLE,548781,ENFARDADORA,13354892,Inspección semanal enfardadora nhf,Revision del funcionamiento del Horno.,"0,025",,,,,,,,,,,
LINEA DE ENVASADO JUGOS HIT RETORNABLE,548781,ENFARDADORA,13354892,Inspección semanal enfardadora nhf,Inspeccion de panel de control ,"0,025",,,,,,,,,,,
LINEA DE ENVASADO JUGOS HIT RETORNABLE,548781,ENFARDADORA,13354892,Inspección semanal enfardadora nhf,Revision de manometros,"0,025",,,,,,,,si,,,
LINEA DE ENVASADO JUGOS HIT RETORNABLE,548781,ENFARDADORA,13354892,Inspección semanal enfardadora nhf,Inspeccion de fugas de aire,"0,025",,,,,,,,,,,
LINEA DE ENVASADO JUGOS HIT RETORNABLE,548781,ENFARDADORA,13354892,Inspección semanal enfardadora nhf,Revision de tablero electrico,"0,025",,,,,,,,,,,
LINEA DE ENVASADO JUGOS HIT RETORNABLE,548781,ENFARDADORA,13354892,Inspección semanal enfardadora nhf,Revision de transportadores,"0,025",,,,,,,,,,,
LINEA DE ENVASADO JUGOS HIT RETORNABLE,829865,TRANSPORTADOR DE PAQUETES,13354909,Inspección semanal transp. paquetes nhf,Estado de chumaceras y rodamientos.,"0,03125",si,si,si,si,,,,,,,
LINEA DE ENVASADO JUGOS HIT RETORNABLE,829865,TRANSPORTADOR DE PAQUETES,13354909,Inspección semanal transp. paquetes nhf,Estado de carretas y piñones ,"0,03125",,,,,,,,,,,
LINEA DE ENVASADO JUGOS HIT RETORNABLE,829865,TRANSPORTADOR DE PAQUETES,13354909,Inspección semanal transp. paquetes nhf,Funcionamiento de motores (revisar consumo) ,"0,03125",,,,,,,,,,,
LINEA DE ENVASADO JUGOS HIT RETORNABLE,829865,TRANSPORTADOR DE PAQUETES,13354909,Inspección semanal transp. paquetes nhf,Funcionamiento de reductores (revisar fugas de aceite).,"0,03125",,,,,,,,,,,
LINEA DE ENVASADO JUGOS HIT RETORNABLE,829865,TRANSPORTADOR DE PAQUETES,13354909,Inspección semanal transp. paquetes nhf,Revisión limpieza extractor IO climatizador tablero eléctrico,"0,03125",,,,,,,,,,,
LINEA DE ENVASADO JUGOS HIT RETORNABLE,829865,TRANSPORTADOR DE PAQUETES,13354909,Inspección semanal transp. paquetes nhf,Estado  de tensores de cadena.,"0,03125",,,,,,,,,,,
LINEA DE ENVASADO JUGOS HIT RETORNABLE,829865,TRANSPORTADOR DE PAQUETES,13354909,Inspección semanal transp. paquetes nhf,Funcionamiento tablero eléctrico (verificación conexiones),"0,03125",,,,,,,,,,,
LINEA DE ENVASADO JUGOS HIT RETORNABLE,829865,TRANSPORTADOR DE PAQUETES,13354909,Inspección semanal transp. paquetes nhf,Funcionamiento de sensores de acumulación.,"0,03125",,,,,,,,,,,
LINEA DE ENVASADO JUGOS HIT RETORNABLE,829865,TRANSPORTADOR DE PAQUETES,13354909,Inspección semanal transp. paquetes nhf,Estado de cadenas table-top plásticas.,"0,03125",,,,,,,,,,,
LINEA DE ENVASADO JUGOS HIT RETORNABLE,829865,TRANSPORTADOR DE PAQUETES,13354909,Inspección semanal transp. paquetes nhf,Funcionamiento de variadores.,"0,03125",,,,,,,,,,,
LINEA DE ENVASADO JUGOS HIT RETORNABLE,829865,TRANSPORTADOR DE PAQUETES,13354909,Inspección semanal transp. paquetes nhf,Estado de curvas.,"0,03125",,,,,,,,,,,
LINEA DE ENVASADO JUGOS HIT RETORNABLE,829865,TRANSPORTADOR DE PAQUETES,13354909,Inspección semanal transp. paquetes nhf,Limpieza del tablero,"0,03125",,,,,,,,,,,
LINEA DE ENVASADO JUGOS HIT RETORNABLE,829865,TRANSPORTADOR DE PAQUETES,13354909,Inspección semanal transp. paquetes nhf,Estado climatizador,"0,03125",,,,,,,,,,,
LINEA DE ENVASADO JUGOS HIT RETORNABLE,829865,TRANSPORTADOR DE PAQUETES,13354909,Inspección semanal transp. paquetes nhf,Ajuste bornera,"0,03125",,,,,,,,,,,
LINEA DE ENVASADO JUGOS HIT RETORNABLE,829865,TRANSPORTADOR DE PAQUETES,13354909,Inspección semanal transp. paquetes nhf,Verificar funcionamiento variadores,"0,03125",,,,,,,,,,,
LINEA DE ENVASADO JUGOS HIT RETORNABLE,820079,ETIQUETADORA,13354902,Inspección semanal etiquetadora nhf,Funcionamiento motores (revisar consumo).,"0,038461538",,,,,,,,,,,
LINEA DE ENVASADO JUGOS HIT RETORNABLE,820079,ETIQUETADORA,13354902,Inspección semanal etiquetadora nhf,Verificacion del funcionamiento bomba vacío.,"0,038461538",,,,,,,,,,,
LINEA DE ENVASADO JUGOS HIT RETORNABLE,820079,ETIQUETADORA,13354902,Inspección semanal etiquetadora nhf,"Estado juegos de formatos (cilindro transferencia, tornillo sin fin, estrellas. Etc.).","0,038461538",,,,,,,,,,,
LINEA DE ENVASADO JUGOS HIT RETORNABLE,820079,ETIQUETADORA,13354902,Inspección semanal etiquetadora nhf,"Estado y funcionamiento conjunto agregado (tambor cuchilla, nivelador, porta bobina, rasqueta, etc.).","0,038461538",,,,,,,,,,,
LINEA DE ENVASADO JUGOS HIT RETORNABLE,820079,ETIQUETADORA,13354902,Inspección semanal etiquetadora nhf,"Estado y funcionamiento del carrusel (tulipas centradora, motor elevador, mesa porta envase, etc.).","0,038461538",,,,,,,,,,,
LINEA DE ENVASADO JUGOS HIT RETORNABLE,820079,ETIQUETADORA,13354902,Inspección semanal etiquetadora nhf,"Funcionamiento de instrumento de medición (manómetro, sensores,  reguladores de temperatura, vacuo metro.).","0,038461538",,,,,,,,,,,
LINEA DE ENVASADO JUGOS HIT RETORNABLE,820079,ETIQUETADORA,13354902,Inspección semanal etiquetadora nhf,Estado del panel de control y pantalla,"0,038461538",,,,,,,,,,,
LINEA DE ENVASADO JUGOS HIT RETORNABLE,820079,ETIQUETADORA,13354902,Inspección semanal etiquetadora nhf,Estado del tablero eléctrico (verificación de conexiones y limpieza ,"0,038461538",,,,,,,,,,,
LINEA DE ENVASADO JUGOS HIT RETORNABLE,820079,ETIQUETADORA,13354902,Inspección semanal etiquetadora nhf,Revisión limpieza extractor IO climatizador tablero eléctrico,"0,038461538",,,,,,,,,,,
LINEA DE ENVASADO JUGOS HIT RETORNABLE,820079,ETIQUETADORA,13354902,Inspección semanal etiquetadora nhf,Rev. Nivel del cartucho de lubricacion,"0,038461538",,,,,,,,,,,
LINEA DE ENVASADO JUGOS HIT RETORNABLE,820079,ETIQUETADORA,13354902,Inspección semanal etiquetadora nhf,Limpieza cilindros de transferencia y tambor de vacio.,"0,038461538",,,,,,,,,,,
LINEA DE ENVASADO JUGOS HIT RETORNABLE,820079,ETIQUETADORA,13354902,Inspección semanal etiquetadora nhf,Estado climatizador,"0,038461538",,,,,,,,,,,
LINEA DE ENVASADO JUGOS HIT RETORNABLE,820079,ETIQUETADORA,13354902,Inspección semanal etiquetadora nhf,Estado de sensores,"0,038461538",,,,,,,,,,,
LINEA DE ENVASADO JUGOS HIT RETORNABLE,579077,ENVOLVEDORA,13354896,Inspección semanal envolvedora nhf,Funcionamiento de motores y Servos.,"0,038461538",,,,,,,,,,,
LINEA DE ENVASADO JUGOS HIT RETORNABLE,579077,ENVOLVEDORA,13354896,Inspección semanal envolvedora nhf,Estado de envolvedora.,"0,038461538",,,,,,,,,,,
LINEA DE ENVASADO JUGOS HIT RETORNABLE,579077,ENVOLVEDORA,13354896,Inspección semanal envolvedora nhf,"Estado y funcionamiento de válvulas, cilindros neumáticos.","0,038461538",,,,,,,,,,,
LINEA DE ENVASADO JUGOS HIT RETORNABLE,579077,ENVOLVEDORA,13354896,Inspección semanal envolvedora nhf,Funcionamiento de instrumentos de medición.,"0,038461538",,,,,,,,,,,
LINEA DE ENVASADO JUGOS HIT RETORNABLE,579077,ENVOLVEDORA,13354896,Inspección semanal envolvedora nhf,Estado del tablero eléctrico (verificación de conexiones),"0,038461538",,,,,,,,,,,
LINEA DE ENVASADO JUGOS HIT RETORNABLE,579077,ENVOLVEDORA,13354896,Inspección semanal envolvedora nhf,"Estado y funcionamiento de elementos neumáticos (conectores, mangueras, unidad mantenimiento.)","0,038461538",,,,,,,,,,,
LINEA DE ENVASADO JUGOS HIT RETORNABLE,579077,ENVOLVEDORA,13354896,Inspección semanal envolvedora nhf,"Estado y funcionamiento de elementos de trasmisión (cadena, correas, piñonera, cardan, chumaceras, etc.)  ","0,038461538",,,,,,,,,,,
LINEA DE ENVASADO JUGOS HIT RETORNABLE,579077,ENVOLVEDORA,13354896,Inspección semanal envolvedora nhf,Revisión limpieza extractor IO climatizador tablero eléctrico,"0,038461538",,,,,,,,,,,
LINEA DE ENVASADO JUGOS HIT RETORNABLE,579077,ENVOLVEDORA,13354896,Inspección semanal envolvedora nhf,Estado de fotoceldas.,"0,038461538",,,,,,,,,,,
LINEA DE ENVASADO JUGOS HIT RETORNABLE,579077,ENVOLVEDORA,13354896,Inspección semanal envolvedora nhf,Verificar estado de balizas,"0,038461538",,,,,,,,,,,
LINEA DE ENVASADO JUGOS HIT RETORNABLE,579077,ENVOLVEDORA,13354896,Inspección semanal envolvedora nhf,Verificar estado de sensores,"0,038461538",,,,,,,,,,,
LINEA DE ENVASADO JUGOS HIT RETORNABLE,579077,ENVOLVEDORA,13354896,Inspección semanal envolvedora nhf,Estado sistema neumatico,"0,038461538",,,,,,,,,,,
LINEA DE ENVASADO JUGOS HIT RETORNABLE,579077,ENVOLVEDORA,13354896,Inspección semanal envolvedora nhf,Estado de funcionamiento de motoreductores ,"0,038461538",,,,,,,,,,,
LINEA DE ENVASADO JUGOS HIT RETORNABLE,579075,PALETIZADORA,13354895,Inspección semanal paletizadora nhf,Estado de transportadores de entrada al alineador de 2 Vías.,"0,026315789",,,,,,,,,,,
LINEA DE ENVASADO JUGOS HIT RETORNABLE,579075,PALETIZADORA,13354895,Inspección semanal paletizadora nhf,"Estado de instrumentos eléctricos y electrónicos (sensores, motores, etc.)","0,026315789",,,,,,,,,,,
LINEA DE ENVASADO JUGOS HIT RETORNABLE,579075,PALETIZADORA,13354895,Inspección semanal paletizadora nhf,Estado del alineador de 2 Vías.,"0,026315789",,,,,,,,,,,
LINEA DE ENVASADO JUGOS HIT RETORNABLE,579075,PALETIZADORA,13354895,Inspección semanal paletizadora nhf,Estado del transportador de salida del alineador.,"0,026315789",,,,,,,,,,,
LINEA DE ENVASADO JUGOS HIT RETORNABLE,579075,PALETIZADORA,13354895,Inspección semanal paletizadora nhf,Revisión limpieza extractor IO climatizador tablero eléctrico,"0,026315789",,,,,,,,,,,
LINEA DE ENVASADO JUGOS HIT RETORNABLE,579075,PALETIZADORA,13354895,Inspección semanal paletizadora nhf,Estado del volteador de paquetes.,"0,026315789",,,,,,,,,,,
LINEA DE ENVASADO JUGOS HIT RETORNABLE,579075,PALETIZADORA,13354895,Inspección semanal paletizadora nhf,Estado del pre-formador.,"0,026315789",,,,,,,,,,,
LINEA DE ENVASADO JUGOS HIT RETORNABLE,579075,PALETIZADORA,13354895,Inspección semanal paletizadora nhf,Estado del empujador.,"0,026315789",,,,,,,,,,,
LINEA DE ENVASADO JUGOS HIT RETORNABLE,579075,PALETIZADORA,13354895,Inspección semanal paletizadora nhf,Estado del cabezal elevador.,"0,026315789",,,,,,,,,,,
LINEA DE ENVASADO JUGOS HIT RETORNABLE,579075,PALETIZADORA,13354895,Inspección semanal paletizadora nhf,Estado del compactador.,"0,026315789",,,,,,,,,,,
LINEA DE ENVASADO JUGOS HIT RETORNABLE,579075,PALETIZADORA,13354895,Inspección semanal paletizadora nhf,Estado del transportador de paletizadora.,"0,026315789",,,,,,,,,,,
LINEA DE ENVASADO JUGOS HIT RETORNABLE,579075,PALETIZADORA,13354895,Inspección semanal paletizadora nhf,Estado del almacén de paletizadora.,"0,026315789",,,,,,,,,,,
LINEA DE ENVASADO JUGOS HIT RETORNABLE,579075,PALETIZADORA,13354895,Inspección semanal paletizadora nhf,Estado del robot.,"0,026315789",,,,,,,,,,,
LINEA DE ENVASADO JUGOS HIT RETORNABLE,579075,PALETIZADORA,13354895,Inspección semanal paletizadora nhf,Revisión del sistema de lubricación.,"0,026315789",,,,,,,,,,,
LINEA DE ENVASADO JUGOS HIT RETORNABLE,579075,PALETIZADORA,13354895,Inspección semanal paletizadora nhf,Revisión de estiramiento de las cadenas.,"0,026315789",,,,,,,,,,,
LINEA DE ENVASADO JUGOS HIT RETORNABLE,579075,PALETIZADORA,13354895,Inspección semanal paletizadora nhf,Revisión estado elementos neumáticos ,"0,026315789",,,,,,,,,,,
LINEA DE ENVASADO JUGOS HIT RETORNABLE,579075,PALETIZADORA,13354895,Inspección semanal paletizadora nhf,Verificar estado de los sensores,"0,026315789",,,,,,,,,,,
LINEA DE ENVASADO JUGOS HIT RETORNABLE,579075,PALETIZADORA,13354895,Inspección semanal paletizadora nhf,Verificar estado y funcionamiento de servomotores y motoreductores,"0,026315789",,,,,,,,,,,
LINEA DE ENVASADO JUGOS HIT RETORNABLE,579075,PALETIZADORA,13354895,Inspección semanal paletizadora nhf,Revisar presiones de aire,"0,026315789",,,,,,,,,,,
LINEA DE ENVASADO JUGOS HIT RETORNABLE,90008001,DOSIFICADOR DE NITROGENO,13354915,Inspección semanal dosificador nitro nhf,Estado y funcionamiento de resistencias de calentamiento.,"0,045454545",,,,,,,,,,,
LINEA DE ENVASADO JUGOS HIT RETORNABLE,90008001,DOSIFICADOR DE NITROGENO,13354915,Inspección semanal dosificador nitro nhf,Estado y funcionamiento de electroválvulas,"0,045454545",,,,,,,,,,,
LINEA DE ENVASADO JUGOS HIT RETORNABLE,90008001,DOSIFICADOR DE NITROGENO,13354915,Inspección semanal dosificador nitro nhf,Estado y funcionamiento de boquilla de dosificación (vástago ,"0,045454545",,,,,,,,,,,
LINEA DE ENVASADO JUGOS HIT RETORNABLE,90008001,DOSIFICADOR DE NITROGENO,13354915,Inspección semanal dosificador nitro nhf,Estado de instrumentos de medición.,"0,045454545",,,,,,,,,,,
LINEA DE ENVASADO JUGOS HIT RETORNABLE,90008001,DOSIFICADOR DE NITROGENO,13354915,Inspección semanal dosificador nitro nhf,Estado de tablero eléctrico y conexiones,"0,045454545",,,,,,,,,,,
LINEA DE ENVASADO JUGOS HIT RETORNABLE,90008001,DOSIFICADOR DE NITROGENO,13354915,Inspección semanal dosificador nitro nhf,Estado de mangueras y racores,"0,045454545",,,,,,,,,,,
LINEA DE ENVASADO JUGOS HIT RETORNABLE,90008001,DOSIFICADOR DE NITROGENO,13354915,Inspección semanal dosificador nitro nhf,Estado de sistema de elevación cabezal,"0,045454545",,,,,,,,,,,
LINEA DE ENVASADO JUGOS HIT RETORNABLE,90008001,DOSIFICADOR DE NITROGENO,13354915,Inspección semanal dosificador nitro nhf,Estado de mangueras y tuberías de sistema de purga,"0,045454545",,,,,,,,,,,
LINEA DE ENVASADO JUGOS HIT RETORNABLE,90008001,DOSIFICADOR DE NITROGENO,13354915,Inspección semanal dosificador nitro nhf,Revisión limpieza extractor IO climatizador tablero eléctrico,"0,045454545",,,,,,,,,,,
LINEA DE ENVASADO JUGOS HIT RETORNABLE,90008001,DOSIFICADOR DE NITROGENO,13354915,Inspección semanal dosificador nitro nhf,Verificar alimentacion electrica,"0,045454545",,,,,,,,,,,
LINEA DE ENVASADO JUGOS HIT RETORNABLE,90008001,DOSIFICADOR DE NITROGENO,13354915,Inspección semanal dosificador nitro nhf,Verificar estado de resistencia,"0,045454545",,,,,,,,,,,
LINEA DE ENVASADO JUGOS HIT RETORNABLE,711007,RINSER,13354901,Inspección semanal rinser nhf,"Funcionamiento de sistema de enjuague (válvulas, boquillas, mangueras)","0,029411765",,,,,,.,.,si,CUMPLE,"21/5/2024, 11:00:22",CUMPLE
LINEA DE ENVASADO JUGOS HIT RETORNABLE,711007,RINSER,13354901,Inspección semanal rinser nhf,"Estado y funcionamiento de estaciones de volteo (pinzas, soporte giratorio).","0,029411765",,,,,,.,.,si,CUMPLE,"21/5/2024, 11:00:52",CUMPLE
LINEA DE ENVASADO JUGOS HIT RETORNABLE,711007,RINSER,13354901,Inspección semanal rinser nhf,Estado de sensores e instrumentación.,"0,029411765",,,,,,.,.,si,CUMPLE,"21/5/2024, 11:01:32",CUMPLE
LINEA DE ENVASADO JUGOS HIT RETORNABLE,711007,RINSER,13354901,Inspección semanal rinser nhf,Funcionamiento servomotores (revisar consumo) ,"0,029411765",,,,,,.,.,si,CUMPLE,"21/5/2024, 11:01:52",CUMPLE
LINEA DE ENVASADO JUGOS HIT RETORNABLE,711007,RINSER,13354901,Inspección semanal rinser nhf,Revisión limpieza extractor IO climatizador tablero eléctrico,"0,029411765",,,,,,.,.,si,CUMPLE,"21/5/2024, 11:02:42",CUMPLE
LINEA DE ENVASADO JUGOS HIT RETORNABLE,711007,RINSER,13354901,Inspección semanal rinser nhf,Funcionamiento estrellas de entrada y salida de botellas y sinfín de entrada de botellas,"0,029411765",,,,,,.,.,si,CUMPLE,"21/5/2024, 11:03:32",CUMPLE
LINEA DE ENVASADO JUGOS HIT RETORNABLE,711007,RINSER,13354901,Inspección semanal rinser nhf,Estado  de juegos de manejo,"0,029411765",,,,,,.,.,si,CUMPLE,"21/5/2024, 11:03:54",CUMPLE
LINEA DE ENVASADO JUGOS HIT RETORNABLE,711007,RINSER,13354901,Inspección semanal rinser nhf,Estado del sistema eléctrico y conexiones,"0,029411765",,,,,,.,.,si,CUMPLE,"21/5/2024, 10:46:28",CUMPLE
LINEA DE ENVASADO JUGOS HIT RETORNABLE,711007,RINSER,13354901,Inspección semanal rinser nhf,Estado de guías de seguidores.,"0,029411765",,,,,,.,.,si,CUMPLE,"21/5/2024, 10:46:44",CUMPLE
LINEA DE ENVASADO JUGOS HIT RETORNABLE,711007,RINSER,13354901,Inspección semanal rinser nhf,Estado de cilindros y topes,"0,029411765",,,,,,.,.,si,CUMPLE,"21/5/2024, 10:47:08",CUMPLE
LINEA DE ENVASADO JUGOS HIT RETORNABLE,711007,RINSER,13354901,Inspección semanal rinser nhf,Presencia de agua y aire,"0,029411765",,,,,,.,.,si,CUMPLE,"21/5/2024, 10:54:12",CUMPLE
LINEA DE ENVASADO JUGOS HIT RETORNABLE,711007,RINSER,13354901,Inspección semanal rinser nhf,Sistema de lubricación ,"0,029411765",,,,,,.,.,si,CUMPLE,"21/5/2024, 10:55:02",CUMPLE
LINEA DE ENVASADO JUGOS HIT RETORNABLE,711007,RINSER,13354901,Inspección semanal rinser nhf,Verificar sistema neumatico,"0,029411765",,,,,,.,.,si,CUMPLE,"21/5/2024, 10:55:34",CUMPLE
LINEA DE ENVASADO JUGOS HIT RETORNABLE,711007,RINSER,13354901,Inspección semanal rinser nhf,Estado de volteadores,"0,029411765",,,,,,.,.,si,CUMPLE,"21/5/2024, 10:56:13",CUMPLE
LINEA DE ENVASADO JUGOS HIT RETORNABLE,711007,RINSER,13354901,Inspección semanal rinser nhf,Nivel de aceite,"0,029411765",,,,,,.,.,si,CUMPLE,"21/5/2024, 10:56:46",CUMPLE
LINEA DE ENVASADO JUGOS HIT RETORNABLE,711007,RINSER,13354901,Inspección semanal rinser nhf,Estado de varilla volteadora,"0,029411765",,,,,,.,.,si,CUMPLE,"21/5/2024, 10:57:45",CUMPLE
LINEA DE ENVASADO JUGOS HIT RETORNABLE,711007,RINSER,13354901,Inspección semanal rinser nhf,"Sistema de lavado ( boquillas, tuberias)","0,029411765",,,,,,.,.,si,CUMPLE,"21/5/2024, 10:58:14",CUMPLE
LINEA DE ENVASADO JUGOS HIT RETORNABLE,519557,LLENADORA DE BOTELLAS,13354890,Inspección semanal llenadora botella nhf,Estado sistema eléctrico (verificar conexiones eléctricas),"0,010204082",,,,,,,,,,,
LINEA DE ENVASADO JUGOS HIT RETORNABLE,519557,LLENADORA DE BOTELLAS,13354890,Inspección semanal llenadora botella nhf,Funcionamiento de servomotores,"0,010204082",,,,,,,,,,,
LINEA DE ENVASADO JUGOS HIT RETORNABLE,519557,LLENADORA DE BOTELLAS,13354890,Inspección semanal llenadora botella nhf,Electroválvulas en funcionamiento,"0,010204082",,,,,,,,,,,
LINEA DE ENVASADO JUGOS HIT RETORNABLE,519557,LLENADORA DE BOTELLAS,13354890,Inspección semanal llenadora botella nhf,Estado del funcionamiento distribuidor de tapas,"0,010204082",,,,,,,,,,,
LINEA DE ENVASADO JUGOS HIT RETORNABLE,519557,LLENADORA DE BOTELLAS,13354890,Inspección semanal llenadora botella nhf,Sensores en buen estado,"0,010204082",,,,,,,,,,,
LINEA DE ENVASADO JUGOS HIT RETORNABLE,519557,LLENADORA DE BOTELLAS,13354890,Inspección semanal llenadora botella nhf,Estado de motor principal ,"0,010204082",,,,,,,,,,,
LINEA DE ENVASADO JUGOS HIT RETORNABLE,519557,LLENADORA DE BOTELLAS,13354890,Inspección semanal llenadora botella nhf,Estado y funcionamiento de estrellas de entrada y salida.,"0,010204082",,,,,,,,,,,
LINEA DE ENVASADO JUGOS HIT RETORNABLE,519557,LLENADORA DE BOTELLAS,13354890,Inspección semanal llenadora botella nhf,Estado de roscadores,"0,010204082",,,,,,,,,,,
LINEA DE ENVASADO JUGOS HIT RETORNABLE,519557,LLENADORA DE BOTELLAS,13354890,Inspección semanal llenadora botella nhf,Estado y funcionamiento de sistema de elevación.,"0,010204082",,,,,,,,,,,
LINEA DE ENVASADO JUGOS HIT RETORNABLE,519557,LLENADORA DE BOTELLAS,13354890,Inspección semanal llenadora botella nhf,Estado de platos de transferencia de botellas,"0,010204082",,,,,,,,,,,
LINEA DE ENVASADO JUGOS HIT RETORNABLE,519557,LLENADORA DE BOTELLAS,13354890,Inspección semanal llenadora botella nhf,Verificar el carril de tapas,"0,010204082",,,,,,,,,,,
LINEA DE ENVASADO JUGOS HIT RETORNABLE,519557,LLENADORA DE BOTELLAS,13354890,Inspección semanal llenadora botella nhf,Estado de empaques e inspección de fugas.,"0,010204082",,,,,,,,,,,
LINEA DE ENVASADO JUGOS HIT RETORNABLE,519557,LLENADORA DE BOTELLAS,13354890,Inspección semanal llenadora botella nhf,Funcionamiento de servomotores y motores,"0,010204082",,,,,,,,,,,
LINEA DE ENVASADO JUGOS HIT RETORNABLE,519557,LLENADORA DE BOTELLAS,13354890,Inspección semanal llenadora botella nhf,Funcionamiento distribuidor de tapas,"0,010204082",,,,,,,,,,,
LINEA DE ENVASADO JUGOS HIT RETORNABLE,519557,LLENADORA DE BOTELLAS,13354890,Inspección semanal llenadora botella nhf,Sistema de manejo,"0,010204082",,,,,,,,,,,
